x	y	Polygon_ID	acq_date	frp	acq_time	latitude	longitude	Neighbour	Neighbour_frp	Neighbour_acq_time	ELEV_max	ELEV_min	ELEV_median	ELEV_sum	ELEV_mode	ELEV_count	ELEV_mean	SLP_max	SLP_min	SLP_median	SLP_sum	SLP_mode	SLP_count	SLP_mean	EVT_max	EVT_min	EVT_median	EVT_sum	EVT_mode	EVT_count	EVT_mean	EVH_max	EVH_min	EVH_median	EVH_sum	EVH_mode	EVH_count	EVH_mean	EVC_max	EVC_min	EVC_median	EVC_sum	EVC_mode	EVC_count	EVC_mean	CBD_max	CBD_min	CBD_median	CBD_sum	CBD_mode	CBD_count	CBD_mean	CBH_max	CBH_min	CBH_median	CBH_sum	CBH_mode	CBH_count	CBH_mean	CC_max	CC_min	CC_median	CC_sum	CC_mode	CC_count	CC_mean	CH_max	CH_min	CH_median	CH_sum	CH_mode	CH_count	CH_mean	Shape	Neighbour_ELEV_max	Neighbour_ELEV_min	Neighbour_ELEV_median	Neighbour_ELEV_sum	Neighbour_ELEV_mode	Neighbour_ELEV_count	Neighbour_ELEV_mean	Neighbour_SLP_max	Neighbour_SLP_min	Neighbour_SLP_median	Neighbour_SLP_sum	Neighbour_SLP_mode	Neighbour_SLP_count	Neighbour_SLP_mean	Neighbour_EVT_max	Neighbour_EVT_min	Neighbour_EVT_median	Neighbour_EVT_sum	Neighbour_EVT_mode	Neighbour_EVT_count	Neighbour_EVT_mean	Neighbour_EVH_max	Neighbour_EVH_min	Neighbour_EVH_median	Neighbour_EVH_sum	Neighbour_EVH_mode	Neighbour_EVH_count	Neighbour_EVH_mean	Neighbour_EVC_max	Neighbour_EVC_min	Neighbour_EVC_median	Neighbour_EVC_sum	Neighbour_EVC_mode	Neighbour_EVC_count	Neighbour_EVC_mean	Neighbour_CBD_max	Neighbour_CBD_min	Neighbour_CBD_median	Neighbour_CBD_sum	Neighbour_CBD_mode	Neighbour_CBD_count	Neighbour_CBD_mean	Neighbour_CBH_max	Neighbour_CBH_min	Neighbour_CBH_median	Neighbour_CBH_sum	Neighbour_CBH_mode	Neighbour_CBH_count	Neighbour_CBH_mean	Neighbour_CC_max	Neighbour_CC_min	Neighbour_CC_median	Neighbour_CC_sum	Neighbour_CC_mode	Neighbour_CC_count	Neighbour_CC_mean	Neighbour_CH_max	Neighbour_CH_min	Neighbour_CH_median	Neighbour_CH_sum	Neighbour_CH_mode	Neighbour_CH_count	Neighbour_CH_mean	Neighbour_Shape	Neighbour_c_latitude	Neighbour_c_longitude	TEMP_ave	TEMP_min	TEMP_max	PRCP	SNOW	WDIR_ave	WSPD_ave	PRES_ave	WCOMP
-122.323776593132	42.79461129766016	5003141	2017-07-27	1.5	1000	-2113554.7667488405	2494460.7460663887	5003142.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	142.0	163.0	56976.0	161.0	338.0	168.56805	137.0	115.0	126.0	43384.0	126.0	338.0	128.35503	7043.0	7027.0	7037.0	2377472.0	7037.0	338.0	7033.941	63.0	6.0	15.5	4600.0	15.0	338.0	13.6094675	30.0	8.0	16.5	5336.0	12.0	338.0	15.786983	85.0	45.0	55.0	23310.0	75.0	338.0	68.9645	390.0	150.0	310.0	97740.0	230.0	338.0	289.1716	MULTIPOLYGON (((-2113863.74289801 2494567.92060716, -2113488.74289801 2494567.92060716, -2113488.74289801 2494192.92060716, -2113863.74289801 2494192.92060716, -2113863.74289801 2494567.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	157.0	174.5	53922.0	179.0	312.0	172.82692	137.0	118.0	126.0	40532.0	126.0	312.0	129.91026	7037.0	7027.0	7037.0	2194464.0	7037.0	312.0	7033.5386	26.0	7.0	17.5	4318.0	15.0	312.0	13.839744	30.0	11.0	19.0	5466.0	12.0	312.0	17.51923	85.0	55.0	70.0	22780.0	75.0	312.0	73.01282	390.0	190.0	250.0	94720.0	230.0	312.0	303.58975	MULTIPOLYGON (((-2113863.74289801 2494192.92060716, -2113488.74289801 2494192.92060716, -2113488.74289801 2493817.92060716, -2113863.74289801 2493817.92060716, -2113863.74289801 2494192.92060716)))	-2113676.2428980106	2494005.42060716	27.1	19.4	35.0	0.0	0.0		9.4	1015.2	
-121.34351282054295	40.050908076802536	4918826	2012-08-19	2.5	1006	-2117718.524813977	2176572.761039176	4911083.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	100.0	111.0	15940.0	111.0	144.0	110.69444	114.0	100.0	109.0	15040.0	102.0	144.0	104.44444	11.0	0.0	5.5	1030.0	0.0	144.0	7.1527777	11.0	0.0	11.0	1450.0	0.0	144.0	10.069445	55.0	0.0	50.0	6680.0	0.0	144.0	46.38889	375.0	0.0	275.0	49500.0	0.0	144.0	343.75	MULTIPOLYGON (((-2117988.74289801 2176942.92060716, -2117613.74289801 2176942.92060716, -2117613.74289801 2176567.92060716, -2117988.74289801 2176567.92060716, -2117988.74289801 2176942.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	110.0	111.0	18694.0	111.0	169.0	110.61539	105.0	103.0	105.0	17565.0	105.0	169.0	103.93491	11.0	5.0	6.0	1182.0	6.0	169.0	6.994083	13.0	5.0	5.0	1512.0	6.0	169.0	8.946746	55.0	35.0	35.0	7495.0	45.0	169.0	44.349113	375.0	175.0	175.0	50375.0	375.0	169.0	298.07693	MULTIPOLYGON (((-2118363.74289801 2177317.92060716, -2117988.74289801 2177317.92060716, -2117988.74289801 2176942.92060716, -2118363.74289801 2176942.92060716, -2118363.74289801 2177317.92060716)))	-2118176.2428980106	2177130.42060716	28.2	10.9	24.8	0.0	0.0	180.9	6.5	1010.3	4.52343
-120.51542741774792	38.813459734853474	5585044	2014-09-17	4.1,8.3	945,945	-2085627.4824495143,-2085464.9989757582	2024369.0739048666,2024512.8360590562	5592785.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	10.5	2480.0	0.0	288.0	8.611111	12.0	0.0	4.5	1706.0	0.0	288.0	5.923611	65.0	0.0	40.0	10690.0	0.0	288.0	37.118057	122.0	102.0	103.5	29986.0	102.0	288.0	104.11806	111.0	102.0	110.0	31726.0	111.0	288.0	110.15972	3154.0	3027.0	3027.5	878094.0	3152.0	288.0	3048.9375	375.0	0.0	275.0	76350.0	0.0	288.0	265.10416	MULTIPOLYGON (((-2085738.74289801 2024692.92060716, -2085363.74289801 2024692.92060716, -2085363.74289801 2024317.92060716, -2085738.74289801 2024317.92060716, -2085738.74289801 2024692.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1384.0	0.0	338.0	4.0946746	8.0	0.0	5.0	868.0	0.0	338.0	2.5680473	45.0	0.0	0.0	5440.0	0.0	338.0	16.094675	122.0	101.0	108.5	36502.0	102.0	338.0	107.99408	111.0	102.0	110.0	36314.0	102.0	338.0	107.43787	3138.0	3027.0	3027.5	1033752.0	3027.0	338.0	3058.438	375.0	0.0	187.5	39200.0	0.0	338.0	115.97633	MULTIPOLYGON (((-2085363.74289801 2025067.92060716, -2084988.74289801 2025067.92060716, -2084988.74289801 2024692.92060716, -2085363.74289801 2024692.92060716, -2085363.74289801 2025067.92060716)))	-2085176.24289801	2024880.42060716	24.7	19.0	30.0	0.0	0.0	178.2	6.0	1011.3	4.10728
-120.24757683046627	40.783487177761884	7194826	2012-08-17	30.0,12.3	2025,2206	-2007580.2451382133,-2007367.9365384174	2232195.0255201054,2232150.067634388	7187084.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	101.0	109.0	30928.0	109.0	288.0	107.388885	125.0	101.0	101.0	30444.0	123.0	288.0	105.708336	14.0	0.0	14.0	2960.0	0.0	288.0	10.277778	49.0	0.0	6.0	3534.0	0.0	288.0	12.270833	15.0	0.0	15.0	3450.0	0.0	288.0	11.979167	75.0	0.0	0.0	17250.0	0.0	288.0	59.895832	MULTIPOLYGON (((-2007738.74289801 2232442.92060716, -2007363.74289801 2232442.92060716, -2007363.74289801 2232067.92060716, -2007738.74289801 2232067.92060716, -2007738.74289801 2232442.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	101.0	105.0	33272.0	109.0	312.0	106.64103	125.0	101.0	101.0	33676.0	123.0	312.0	107.9359	14.0	0.0	14.0	3080.0	0.0	312.0	9.871795	12.0	0.0	12.0	2400.0	0.0	312.0	7.6923075	15.0	0.0	15.0	3300.0	0.0	312.0	10.576923	75.0	0.0	37.5	16500.0	0.0	312.0	52.884617	MULTIPOLYGON (((-2008113.74289801 2232442.92060716, -2007738.74289801 2232442.92060716, -2007738.74289801 2232067.92060716, -2008113.74289801 2232067.92060716, -2008113.74289801 2232442.92060716)))	-2007926.24289801	2232255.42060716	23.0	10.6	35.0	0.0	0.0		4.0	1015.0	
-123.07281618022886	41.72172334059802	3098871	2014-09-04	46.3	2151	-2206039.57869546	2396044.2923641372	3098870.0	68.7	2132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.5	1406.0	0.0	338.0	4.1597633	12.0	0.0	0.0	868.0	0.0	338.0	2.5680473	65.0	0.0	27.5	5880.0	0.0	338.0	17.39645	125.0	102.0	104.0	38944.0	102.0	338.0	115.21893	111.0	101.0	106.5	35610.0	111.0	338.0	105.35503	3182.0	3028.0	3085.0	1047508.0	3032.0	338.0	3099.136	375.0	0.0	187.5	44700.0	0.0	338.0	132.24852	MULTIPOLYGON (((-2206113.74289801 2396317.92060716, -2205738.74289801 2396317.92060716, -2205738.74289801 2395942.92060716, -2206113.74289801 2395942.92060716, -2206113.74289801 2396317.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.5	2244.0	0.0	312.0	7.1923075	9.0	0.0	9.0	1492.0	0.0	312.0	4.782051	55.0	0.0	45.0	10310.0	0.0	312.0	33.044872	125.0	101.0	104.0	33578.0	102.0	312.0	107.621796	111.0	101.0	111.0	34012.0	111.0	312.0	109.01282	3182.0	3028.0	3032.0	953700.0	3032.0	312.0	3056.7307	375.0	0.0	87.5	88550.0	0.0	312.0	283.81412	MULTIPOLYGON (((-2206113.74289801 2396692.92060716, -2205738.74289801 2396692.92060716, -2205738.74289801 2396317.92060716, -2206113.74289801 2396317.92060716, -2206113.74289801 2396692.92060716)))	-2205926.2428980106	2396505.42060716	20.4	10.6	31.1	0.0	0.0		14.0	1012.5	
-120.21281454064247	37.05911980507229	5082339	2013-10-19	1.6	1022	-2109917.283669512	1827789.057806101	5090081.0			72.0	71.0	72.0	24314.0	72.0	338.0	71.93491	1.0	0.0	0.0	28.0	0.0	338.0	0.082840234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	15.0	63.0	30562.0	15.0	338.0	90.42012	122.0	15.0	104.0	31458.0	15.0	338.0	93.07101	6.0	0.0	0.5	162.0	0.0	338.0	0.47928995	100.0	0.0	100.0	15040.0	0.0	338.0	44.49704	45.0	0.0	7.5	5980.0	0.0	338.0	17.692308	375.0	0.0	87.5	27000.0	0.0	338.0	79.88166	MULTIPOLYGON (((-2110113.74289801 1827817.92060716, -2109738.74289801 1827817.92060716, -2109738.74289801 1827442.92060716, -2110113.74289801 1827442.92060716, -2110113.74289801 1827817.92060716)))	73.0	72.0	72.0	22496.0	72.0	312.0	72.10256	1.0	0.0	0.5	38.0	0.0	312.0	0.12179487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	13.0	110.0	31150.0	15.0	312.0	99.839745	122.0	13.0	57.5	29576.0	15.0	312.0	94.79487	6.0	0.0	0.5	314.0	0.0	312.0	1.0064102	100.0	0.0	100.0	26760.0	0.0	312.0	85.76923	45.0	0.0	30.0	8290.0	0.0	312.0	26.570513	375.0	0.0	175.0	49550.0	0.0	312.0	158.8141	MULTIPOLYGON (((-2109738.74289801 1827817.92060716, -2109363.74289801 1827817.92060716, -2109363.74289801 1827442.92060716, -2109738.74289801 1827442.92060716, -2109738.74289801 1827817.92060716)))	-2109551.2428980106	1827630.4206071598	17.2	8.9	28.3	0.0	0.0		4.5	1016.7	
-121.49300430134505	41.86426441668392	5777657	2015-04-20	9.5	2213	-2076101.7448915069	2375727.1570980144	5777656.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	123.0	11.0	64.0	22234.0	111.0	338.0	65.78107	106.0	11.0	82.5	22036.0	105.0	338.0	65.19527	3968.0	3292.0	3964.0	1336988.0	3965.0	338.0	3955.5857	0.0	0.0	0.0	0.0	0.0	338.0	0.0	MULTIPOLYGON (((-2076363.74289801 2376067.92060716, -2075988.74289801 2376067.92060716, -2075988.74289801 2375692.92060716, -2076363.74289801 2375692.92060716, -2076363.74289801 2376067.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	80.0	0.0	312.0	0.25641027	6.0	0.0	0.0	24.0	0.0	312.0	0.07692308	45.0	0.0	22.5	180.0	0.0	312.0	0.5769231	123.0	11.0	11.0	17430.0	111.0	312.0	55.865383	106.0	11.0	64.0	17122.0	25.0	312.0	54.878204	3968.0	3292.0	3966.0	1191588.0	3965.0	312.0	3819.1924	375.0	0.0	0.0	1500.0	0.0	312.0	4.8076925	MULTIPOLYGON (((-2076363.74289801 2376442.92060716, -2075988.74289801 2376442.92060716, -2075988.74289801 2376067.92060716, -2076363.74289801 2376067.92060716, -2076363.74289801 2376442.92060716)))	-2076176.24289801	2376255.42060716	11.9	-1.1	23.9	0.0	0.0		4.8	1011.6	
-122.26101538796362	43.051803056136585	5266299	2015-08-13	54.6	2116	-2100938.9433458187	2520545.426479045	5258558.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	3.0	1928.0	6.0	338.0	5.704142	24.0	5.0	7.0	3084.0	6.0	338.0	9.12426	65.0	35.0	45.0	16690.0	45.0	338.0	49.378696	106.0	103.0	105.0	35300.0	105.0	338.0	104.43787	111.0	109.0	110.5	37290.0	111.0	338.0	110.32545	3173.0	3028.0	3030.0	1026634.0	3032.0	338.0	3037.3787	375.0	75.0	175.0	81350.0	75.0	338.0	240.68048	MULTIPOLYGON (((-2101113.74289801 2520817.92060716, -2100738.74289801 2520817.92060716, -2100738.74289801 2520442.92060716, -2101113.74289801 2520442.92060716, -2101113.74289801 2520817.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	3.0	6.5	2112.0	6.0	288.0	7.3333335	16.0	6.0	9.0	3192.0	6.0	288.0	11.083333	75.0	45.0	55.0	17500.0	75.0	288.0	60.76389	107.0	104.0	106.0	30406.0	105.0	288.0	105.576385	111.0	110.0	111.0	31962.0	111.0	288.0	110.979164	3044.0	3028.0	3038.0	874414.0	3032.0	288.0	3036.1597	375.0	175.0	375.0	106800.0	375.0	288.0	370.83334	MULTIPOLYGON (((-2101488.74289801 2520442.92060716, -2101113.74289801 2520442.92060716, -2101113.74289801 2520067.92060716, -2101488.74289801 2520067.92060716, -2101488.74289801 2520442.92060716)))	-2101301.2428980106	2520255.42060716	24.4	12.8	34.4	0.0	0.0		8.6	1014.2	
-121.02521926322406	35.766174292967136	2876193	2016-08-23	5.9	900	-2216760.8008429147	1706105.1048466233	2876194.0			403.0	329.0	360.0	113358.0	365.0	312.0	363.32693	25.0	4.0	13.0	3868.0	6.0	312.0	12.397436	353.0	121.0	192.0	80562.0	233.0	312.0	258.21155	306.0	105.0	304.0	74250.0	224.0	312.0	237.98077	9302.0	7092.0	7105.0	2417540.0	7195.0	312.0	7748.526	30.0	0.0	0.0	282.0	0.0	156.0	1.8076923	8.0	0.0	3.0	412.0	0.0	312.0	1.3205128	45.0	0.0	0.0	2390.0	0.0	312.0	7.6602564	390.0	0.0	0.0	12620.0	0.0	312.0	40.44872	MULTIPOLYGON (((-2216988.74289801 1706317.92060716, -2216613.74289801 1706317.92060716, -2216613.74289801 1705942.92060716, -2216988.74289801 1705942.92060716, -2216988.74289801 1706317.92060716)))	357.0	304.0	337.5	94154.0	305.0	288.0	326.9236	18.0	2.0	12.5	2806.0	6.0	288.0	9.743055	362.0	16.0	330.0	78734.0	233.0	288.0	273.38196	305.0	16.0	267.0	71364.0	305.0	288.0	247.79167	9302.0	7105.0	8203.0	2363688.0	7195.0	288.0	8207.25	100.0	0.0	0.0	200.0	0.0	144.0	1.3888888	1.0	0.0	0.0	4.0	0.0	288.0	0.013888889	35.0	0.0	0.0	140.0	0.0	288.0	0.4861111	190.0	0.0	95.0	680.0	0.0	288.0	2.3611112	MULTIPOLYGON (((-2216988.74289801 1705942.92060716, -2216613.74289801 1705942.92060716, -2216613.74289801 1705567.92060716, -2216988.74289801 1705567.92060716, -2216988.74289801 1705942.92060716)))	-2216801.2428980106	1705755.4206071598	21.5	12.8	33.3	0.0		307.5	18.8	1016.1	11.44471
-118.80549987370308	36.741943752262436	7389628	2015-09-22	33.9	2023	-1998045.5706476897	1762746.0827952754	7389627.0	4.2	1024	2307.0	2145.0	2234.5	691764.0	2171.0	312.0	2217.1924	33.0	5.0	24.0	3320.0	24.0	156.0	21.282051	10.0	5.0	5.0	2050.0	9.0	312.0	6.570513	16.0	3.0	9.0	2688.0	6.0	312.0	8.615385	75.0	25.0	45.0	16480.0	75.0	312.0	52.820515	107.0	102.0	104.5	32692.0	102.0	312.0	104.78205	111.0	110.0	111.0	34628.0	111.0	312.0	110.98718	3152.0	3028.0	3030.0	952176.0	3032.0	312.0	3051.8462	375.0	175.0	375.0	116200.0	375.0	312.0	372.43588	MULTIPOLYGON (((-1998363.74289801 1762942.92060716, -1997988.74289801 1762942.92060716, -1997988.74289801 1762567.92060716, -1998363.74289801 1762567.92060716, -1998363.74289801 1762942.92060716)))	2180.0	2036.0	2115.0	710688.0	2081.0	338.0	2102.6272	25.0	7.0	22.0	3008.0	24.0	169.0	17.798817	10.0	3.0	8.0	2728.0	6.0	338.0	8.071006	16.0	3.0	6.0	2890.0	6.0	338.0	8.550296	75.0	25.0	45.0	17690.0	75.0	338.0	52.337276	107.0	102.0	104.5	35400.0	102.0	338.0	104.73373	111.0	110.0	111.0	37488.0	111.0	338.0	110.91124	3152.0	3028.0	3028.0	1025476.0	3032.0	338.0	3033.9526	375.0	175.0	275.0	120750.0	375.0	338.0	357.24854	MULTIPOLYGON (((-1998363.74289801 1763317.92060716, -1997988.74289801 1763317.92060716, -1997988.74289801 1762942.92060716, -1998363.74289801 1762942.92060716, -1998363.74289801 1763317.92060716)))	-1998176.24289801	1763130.4206071598	27.1	18.9	36.1	0.0	0.0	178.0	10.0	1009.4	9.99391
-122.39747139641985	39.00040434980082	2480334	2015-08-02	7.6,4.6	2121,959	-2235803.9725262527,-2235768.9944824004	2087605.247375276,2087358.6794542887	2472591.0	0.9	940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	126.0	112.0	119.0	17856.0	126.0	156.0	114.46154	106.0	101.0	103.5	16386.0	106.0	156.0	105.03846	3184.0	3097.0	3105.0	485884.0	3105.0	156.0	3114.641	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-2236113.74289801 2087692.92060716, -2235738.74289801 2087692.92060716, -2235738.74289801 2087317.92060716, -2236113.74289801 2087317.92060716, -2236113.74289801 2087692.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	126.0	31.0	112.5	15929.0	126.0	156.0	102.10897	106.0	31.0	106.0	14861.0	31.0	156.0	95.26282	3294.0	3097.0	3121.5	489287.0	3221.0	156.0	3136.455	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-2236488.74289801 2088067.92060716, -2236113.74289801 2088067.92060716, -2236113.74289801 2087692.92060716, -2236488.74289801 2087692.92060716, -2236488.74289801 2088067.92060716)))	-2236301.2428980106	2087880.42060716	20.0	16.1	27.2	0.0	0.0	290.4	6.7	1012.4	-6.09188
-119.25043911659556	37.307011181901956	6917177	2013-08-07	1.6	949	-2021065.4311560087	1833780.5145866808	6909434.0			2332.0	2219.0	2234.5	352174.0	2225.0	156.0	2257.5256	32.0	1.0	7.0	2490.0	24.0	156.0	15.961538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	105.0	108.5	34452.0	111.0	312.0	110.42308	116.0	102.0	104.5	32632.0	102.0	312.0	104.589745	11.0	0.0	7.0	1848.0	0.0	312.0	5.923077	100.0	0.0	10.0	3922.0	0.0	312.0	12.570513	55.0	0.0	45.0	12850.0	0.0	312.0	41.185898	375.0	0.0	375.0	96350.0	0.0	312.0	308.81412	MULTIPOLYGON (((-2021238.74289801 1833817.92060716, -2020863.74289801 1833817.92060716, -2020863.74289801 1833442.92060716, -2021238.74289801 1833442.92060716, -2021238.74289801 1833817.92060716)))	2295.0	2161.0	2201.0	350729.0	2198.0	156.0	2248.263	30.0	3.0	8.0	2418.0	24.0	156.0	15.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	105.0	111.0	34506.0	111.0	312.0	110.59615	117.0	102.0	109.5	32436.0	102.0	312.0	103.96154	16.0	0.0	6.0	1742.0	0.0	312.0	5.5833335	25.0	0.0	11.0	3052.0	0.0	312.0	9.782051	65.0	0.0	45.0	11960.0	0.0	312.0	38.333332	375.0	0.0	275.0	102800.0	0.0	312.0	329.48718	MULTIPOLYGON (((-2021613.74289801 1834192.92060716, -2021238.74289801 1834192.92060716, -2021238.74289801 1833817.92060716, -2021613.74289801 1833817.92060716, -2021613.74289801 1834192.92060716)))	-2021426.24289801	1834005.4206071598	17.0	5.0	26.0	0.0	0.0	297.3	10.8	1015.4	-10.28874
-119.9938881294874	40.51799469819569	7465887	2012-08-18	1.3	1024	-1994410.4863312524	2197949.976947474	7458144.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	100.0	104.0	35310.0	105.0	338.0	104.46745	115.0	100.0	114.0	38158.0	114.0	338.0	112.89349	14.0	0.0	0.0	254.0	0.0	338.0	0.75147927	49.0	0.0	0.0	260.0	0.0	338.0	0.7692308	15.0	0.0	0.0	300.0	0.0	338.0	0.88757396	75.0	0.0	0.0	1500.0	0.0	338.0	4.43787	MULTIPOLYGON (((-1994613.74289801 2198317.92060716, -1994238.74289801 2198317.92060716, -1994238.74289801 2197942.92060716, -1994613.74289801 2197942.92060716, -1994613.74289801 2198317.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	104.0	105.0	30122.0	105.0	288.0	104.59028	115.0	112.0	114.0	32748.0	114.0	288.0	113.708336	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0	MULTIPOLYGON (((-1994988.74289801 2198692.92060716, -1994613.74289801 2198692.92060716, -1994613.74289801 2198317.92060716, -1994988.74289801 2198317.92060716, -1994988.74289801 2198692.92060716)))	-1994801.24289801	2198505.42060716	23.1	17.0	28.0	0.0	0.0		9.3	1013.1	
-114.15374028087868	42.31540774943099	18134124	2012-08-09	10.8,30.5,2.1	1936,2116,952	-1477639.8229388483,-1477547.531168621,-1477499.2090834088	2287745.217288958,2287648.786295617,2287769.277561023	1.8126382E7			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	105.0	105.5	33162.0	105.0	312.0	106.28846	113.0	101.0	111.0	34106.0	111.0	312.0	109.3141	5.0	0.0	0.0	118.0	0.0	312.0	0.37820512	100.0	0.0	1.0	5432.0	0.0	312.0	17.410257	45.0	0.0	7.5	1760.0	0.0	312.0	5.6410255	175.0	0.0	0.0	10400.0	0.0	312.0	33.333332	MULTIPOLYGON (((-1477863.74289801 2287942.92060716, -1477488.74289801 2287942.92060716, -1477488.74289801 2287567.92060716, -1477863.74289801 2287567.92060716, -1477863.74289801 2287942.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	104.0	105.5	30978.0	108.0	288.0	107.5625	113.0	101.0	102.5	30770.0	102.0	288.0	106.84028	19.0	0.0	0.5	200.0	0.0	288.0	0.6944444	100.0	0.0	0.0	8438.0	0.0	288.0	29.29861	45.0	0.0	17.5	3090.0	0.0	288.0	10.729167	175.0	0.0	0.0	16550.0	0.0	288.0	57.46528	MULTIPOLYGON (((-1478238.74289801 2287942.92060716, -1477863.74289801 2287942.92060716, -1477863.74289801 2287567.92060716, -1478238.74289801 2287567.92060716, -1478238.74289801 2287942.92060716)))	-1478051.2428980102	2287755.42060716	27.6	20.6	36.7	0.0	0.0		13.2	1013.0	
